Vessel Name: 28-10-2022_KaKr_KK1-82_Screen_S4/4-B4/5_P3_12
Metric: RFP  Integrated Intensity / GFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	NTC1	NTC2	NTC3	NTC4	NTC5	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	C7 (NTC1)	C8 (NTC2)	C9 (NTC3)	C10 (NTC4)	C11 (NTC5)
30/10/2022 06:05:00	38	3,447786	3,740039	3,214252	3,428843	5,399561	5,214964	3,817806	3,942252	3,286447	3,091569	3,256614	2,974693	4,03838	3,856427	3,909161	3,593642	3,343002	3,188967	3,215222	2,839056	3,576343	3,328873	3,637921	2,836399	3,320027	3,342525	3,148391	2,756615	3,226477	3,975893	2,939776	3,765898	3,595259	4,066577	3,001846	3,748155	4,104838	3,560135	3,864229	3,409075	4,371672	3,891475	4,478873	3,881766	4,115578	3,15753	3,188189	3,633741	3,575302	3,154687	5,933783	4,441073	2,952215	6,621234	3,074931	2,924491	3,381089	3,171214	3,407092	3,561593
30/10/2022 08:05:00	40	3,40083	3,65856	3,117438	3,337727	5,455622	5,237738	3,740305	3,871369	3,199283	2,992631	3,15379	2,870184	3,985332	3,78348	3,850418	3,506543	3,244601	3,129883	3,124763	2,72736	3,477903	3,255674	3,569456	2,73566	3,247092	3,266401	3,063792	2,663422	3,138732	3,899275	2,830257	3,69198	3,533281	3,999365	2,915738	3,684412	4,06566	3,477151	3,831277	3,369087	4,314892	3,807379	4,408494	3,805955	4,082436	3,065208	3,088212	3,554593	3,493528	3,063094	6,021615	4,542329	2,878413	6,337107	2,987585	2,847187	3,300841	3,088045	3,343389	3,489521
30/10/2022 10:05:00	42	3,325799	3,552034	3,008261	3,232873	5,479522	5,242221	3,664842	3,783973	3,121149	2,88868	3,044838	2,762327	3,914686	3,702849	3,775627	3,418919	3,144001	3,080217	3,002627	2,621001	3,367571	3,147614	3,492456	2,637323	3,14928	3,195465	2,980198	2,567892	3,059513	3,799298	2,7121	3,601135	3,446118	3,909104	2,818749	3,603645	4,009769	3,39508	3,763654	3,309269	4,228079	3,721862	4,344852	3,730642	4,008677	2,977532	2,985403	3,446869	3,41718	2,9663	6,090032	4,613788	2,791551	5,988148	2,893365	2,758133	3,197337	2,984287	3,275128	3,416733
30/10/2022 12:05:00	44	3,248685	3,444565	2,908401	3,127707	5,509691	5,204298	3,580792	3,688846	3,015014	2,783302	2,930057	2,646684	3,813801	3,613626	3,676855	3,33247	3,025668	3,031106	2,884054	2,493443	3,248585	3,053219	3,393378	2,523144	3,055548	3,11703	2,881893	2,462153	2,955554	3,68943	2,587088	3,501481	3,359542	3,829021	2,729323	3,497736	3,916358	3,296097	3,671139	3,253376	4,130888	3,638135	4,275666	3,634274	3,9329	2,860594	2,862706	3,322319	3,315434	2,855479	6,123554	4,70914	2,695442	5,652524	2,792505	2,659142	3,112164	2,874704	3,189738	3,330058
30/10/2022 14:05:00	46	3,15601	3,345097	2,798892	3,018522	5,518453	5,184779	3,47767	3,598492	2,902466	2,655029	2,803443	2,536146	3,705523	3,520197	3,570891	3,228556	2,911967	2,988555	2,742038	2,374447	3,130512	2,958752	3,278554	2,399451	2,94826	3,028055	2,77526	2,350303	2,834102	3,563496	2,476334	3,380019	3,258611	3,714008	2,623845	3,407456	3,829831	3,200885	3,584176	3,192854	4,049639	3,534977	4,194901	3,532076	3,843429	2,720177	2,748134	3,193404	3,216802	2,748987	6,144056	4,777464	2,591885	5,303259	2,68277	2,556204	3,013948	2,77111	3,088122	3,220235
30/10/2022 16:05:00	48	3,07495	3,233629	2,666032	2,886589	5,521482	5,136823	3,365901	3,500344	2,796664	2,541969	2,678774	2,431463	3,592667	3,430057	3,458882	3,145894	2,791571	2,928017	2,606479	2,254198	3,00478	2,857174	3,171246	2,283957	2,8566	2,955565	2,657386	2,240595	2,728938	3,443268	2,346895	3,260178	3,15694	3,597755	2,517103	3,315322	3,743135	3,104434	3,486392	3,126921	3,927156	3,43924	4,092878	3,421607	3,724869	2,617811	2,601773	3,056953	3,106422	2,640335	6,16717	4,864229	2,496316	4,935495	2,566013	2,436889	2,919126	2,652181	2,971906	3,088414
30/10/2022 18:05:00	50	2,977154	3,121296	2,540632	2,759917	5,494766	5,100959	3,257574	3,363041	2,677671	2,409892	2,542704	2,298861	3,467061	3,336204	3,356794	3,028625	2,66001	2,852694	2,470977	2,118723	2,889992	2,755648	3,058062	2,169483	2,758105	2,865391	2,533535	2,111085	2,618208	3,294924	2,222585	3,136811	3,039312	3,478508	2,383468	3,204823	3,637547	2,968845	3,38686	3,038826	3,820881	3,312421	3,998445	3,306943	3,600823	2,496657	2,484399	2,922807	2,987448	2,523079	6,165666	4,943021	2,380282	4,651278	2,442384	2,305117	2,81774	2,526634	2,8666	2,957457
30/10/2022 20:05:00	52	2,883477	2,994304	2,415624	2,635053	5,4592	5,033577	3,147974	3,257347	2,555782	2,290703	2,421876	2,176996	3,32779	3,208496	3,243135	2,899626	2,535604	2,775883	2,335949	1,993017	2,762887	2,632017	2,937608	2,049496	2,637528	2,761445	2,416521	2,000874	2,498818	3,168026	2,095045	3,021056	2,920563	3,35181	2,2698	3,074921	3,509001	2,846486	3,243032	2,95717	3,691128	3,197567	3,861476	3,188555	3,480234	2,372483	2,347603	2,778455	2,868153	2,426119	6,111277	5,018598	2,28279	4,362772	2,318895	2,18325	2,684269	2,392496	2,744758	2,840421
30/10/2022 22:05:00	54	2,771723	2,862933	2,292929	2,49516	5,40917	4,926072	3,037049	3,137631	2,445031	2,165341	2,301173	2,039302	3,188333	3,101101	3,10762	2,772958	2,425794	2,69585	2,201131	1,865401	2,655812	2,492544	2,843459	1,91982	2,514637	2,660195	2,293698	1,892085	2,366762	3,021839	1,971893	2,903685	2,798447	3,231336	2,156404	2,948755	3,40166	2,723886	3,12313	2,85636	3,551906	3,068163	3,726668	3,058764	3,340032	2,231581	2,208641	2,637401	2,738559	2,30311	6,035569	5,086739	2,177217	4,103056	2,203486	2,076218	2,543706	2,250044	2,614021	2,731591
31/10/2022 00:05:00	56	2,660826	2,728437	2,168294	2,380411	5,339118	4,831263	2,908672	2,995937	2,334899	2,038332	2,173313	1,917212	3,073619	2,975623	2,994015	2,647226	2,301113	2,618532	2,081239	1,740991	2,534675	2,362099	2,732919	1,794587	2,393507	2,561108	2,173886	1,796878	2,24431	2,878949	1,842865	2,776947	2,672232	3,113602	2,037211	2,836909	3,268994	2,594586	3,009933	2,753896	3,421407	2,928244	3,596527	2,908029	3,206964	2,092394	2,073044	2,497742	2,5983	2,166873	5,985421	5,137934	2,064915	3,854053	2,074083	1,941073	2,429297	2,135991	2,49076	2,595406
