Vessel Name: 18-10-2022_KaKr_KK1-79_Screen_S4/4-B1/5_P5_10
Metric: GFP  Integrated Intensity / RFP  Integrated Intensity
Cell Type: 
Passage: 0
Notes: 
Analysis: KaKr-A549-H2B-GFP/-RFP_DEFv10

Date Time	Elapsed	SSB	ST14	STAB1	STAP1	STAT1	STAT2	TAP1	TAP2	TDO2	TDRD7	TIFA	TLR3	TLR7	TMEM140	TMEM217	TMEM62	TNFRSF1B	TNFSF10	TNFSF13B	TNFSF18	TNFSF8	TRAF3IP3	TRANK1	TRIM21	TRIM22	TRIM25	TRIM38	TRIM5	TRIM69	TYMP	UBA7	UBN2	UBQLNL	VCAN	WARS	XAF1	ZADH2	ZBP1	ZBTB48	ZC3HAV1	ZMAT3	ZNF44	ZNF516	ZNFX1	NTC1	NTC2	NTC3	NTC4	NTC5	C1 (Mx2)	C2 (STAT1)	C3 (MAVS)	C4 (BST2)	C5 (EIF2AK2)	C6 (RSAD2)	C7 (NTC1)	C8 (NTC2)	C9 (NTC3)	C10 (NTC4)	C11 (NTC5)
20/10/2022 08:10:00	40	0,1849887	0,2716604	0,2726651	0,1903127	0,9034402	0,9245836	0,2911582	0,2784198	0,3495052	0,4364079	0,2881758	0,3261563	0,5176411	0,1588201	0,2933441	0,3079698	0,2983293	0,2331758	0,3038138	0,2590148	0,3171041	0,213421	0,2646328	0,3882363	0,2717621	0,2852126	0,3441785	0,4357997	0,3752109	0,3366531	0,2528091	0,3452979	0,3563055	0,2196866	0,2868877	0,2123455	0,4128493	0,3599566	0,5167889	0,5182543	0,4951576	0,3307808	0,3918695	0,2863482	0,3408474	0,3206742	0,4062045	0,2657482	0,3221682	0,2985639	1,050238	1,132841	0,3095451	0,1908392	0,3419356	0,4571772	0,3374599	0,3379104	0,392682	0,5072978
20/10/2022 10:10:00	42	0,1799539	0,260628	0,2672065	0,1849474	0,9757713	0,9943849	0,2825556	0,2696925	0,338186	0,4217982	0,2796807	0,318267	0,5001499	0,149675	0,2779892	0,2939048	0,2823625	0,2234044	0,2935096	0,2480753	0,305216	0,2035098	0,2534471	0,3770896	0,2624828	0,2735552	0,3274274	0,4229355	0,3604271	0,3226984	0,2439797	0,3253782	0,340163	0,2122787	0,2829667	0,2027805	0,3915649	0,3425322	0,4973258	0,492962	0,4772974	0,3197291	0,3745268	0,2747539	0,3289527	0,3103205	0,3943932	0,2527794	0,3082891	0,2922386	1,111722	1,201349	0,29816	0,1832074	0,3328824	0,4500192	0,3307115	0,3303142	0,3855135	0,497019
20/10/2022 12:10:00	44	0,1733461	0,2491074	0,2556534	0,1768615	1,039612	1,059005	0,2714852	0,255833	0,3239136	0,4043054	0,2675447	0,3053951	0,4764178	0,1401491	0,2621986	0,2782027	0,2687551	0,2145968	0,2812776	0,2344858	0,2903691	0,1908799	0,2402449	0,3619859	0,2501268	0,2585046	0,3108743	0,4049777	0,3415529	0,3038329	0,2315663	0,3030911	0,3224432	0,2025843	0,2711309	0,190877	0,3693091	0,3216592	0,4743128	0,4671973	0,4533761	0,3018601	0,3518908	0,2571645	0,3127867	0,2973424	0,3745227	0,2382601	0,2922232	0,2813139	1,185535	1,265988	0,2853445	0,1733235	0,317751	0,4396397	0,3182386	0,3177183	0,3698291	0,4805784
20/10/2022 14:10:00	46	0,1714896	0,2305046	0,2405447	0,1692454	1,115654	1,131489	0,2609918	0,2428957	0,3021727	0,3951505	0,2461038	0,2883298	0,459393	0,1351423	0,253162	0,261723	0,2533521	0,2007546	0,2676403	0,2190626	0,2767963	0,1805526	0,2301192	0,3448699	0,2477956	0,2444457	0,2913709	0,3934746	0,3267478	0,2946928	0,2223697	0,284931	0,3036882	0,1963863	0,2645196	0,1801267	0,354715	0,3035836	0,4480054	0,444335	0,4282538	0,2817939	0,3410309	0,2457055	0,2939938	0,2839059	0,3581012	0,2291364	0,2793092	0,2696405	1,257381	1,333062	0,2681922	0,1655977	0,3045433	0,4258552	0,3060899	0,308527	0,3516003	0,4615168
20/10/2022 16:10:00	48	0,1596988	0,2173901	0,2310381	0,1600463	1,163977	1,172937	0,2468372	0,2291117	0,281976	0,367325	0,2354661	0,2734166	0,4284661	0,1259952	0,2342831	0,2466424	0,2373419	0,1918838	0,2519283	0,205868	0,2596253	0,1687039	0,2150213	0,3207816	0,2309247	0,2301808	0,2740797	0,3614833	0,2996829	0,2735361	0,2096544	0,2680148	0,2851763	0,1853784	0,248959	0,1722898	0,3283785	0,2860445	0,4183078	0,4084982	0,3956292	0,2693948	0,3186167	0,2303812	0,2768067	0,2685242	0,3362741	0,2119291	0,258436	0,2582652	1,311597	1,37726	0,2576084	0,1545065	0,2859522	0,408556	0,2899839	0,2922142	0,3335014	0,4363323
20/10/2022 18:10:00	50	0,1499901	0,2005229	0,2154035	0,1486581	1,192584	1,214372	0,2289449	0,2137765	0,2643897	0,3413082	0,2186954	0,2561251	0,399012	0,1160414	0,2157417	0,2291772	0,218854	0,1797227	0,2334371	0,1916051	0,2394097	0,1559136	0,1989538	0,2986684	0,2148959	0,2125796	0,2521708	0,3331644	0,2779557	0,2549007	0,1935297	0,2492251	0,2643679	0,1712312	0,2323683	0,1594629	0,3057652	0,2637914	0,3889456	0,3739125	0,3663883	0,2487358	0,2957484	0,2123556	0,2577111	0,2493113	0,3132698	0,197	0,2402399	0,2406851	1,357795	1,386695	0,2407401	0,1426999	0,2676095	0,3823141	0,2689748	0,2708074	0,3100092	0,4048086
20/10/2022 20:10:00	52	0,1407301	0,1871772	0,2004693	0,1391809	1,224075	1,236323	0,2135796	0,1992951	0,2447834	0,3143118	0,2028112	0,2378671	0,3675783	0,1087628	0,2011292	0,2112765	0,2017973	0,1673844	0,2156319	0,1781002	0,2228282	0,1454237	0,1851339	0,2766142	0,1997749	0,1954022	0,2345838	0,31011	0,2581381	0,2363337	0,178329	0,2298146	0,2435393	0,159366	0,2195111	0,1474172	0,2834854	0,2410627	0,3551985	0,3427755	0,3398224	0,229055	0,2719415	0,1958538	0,2380932	0,2313218	0,2866792	0,1820401	0,222845	0,2245354	1,385435	1,396593	0,228857	0,1336573	0,2509354	0,357257	0,2526681	0,2539038	0,2881405	0,3763524
20/10/2022 22:10:00	54	0,1336659	0,1752071	0,1852809	0,1299815	1,237817	1,259163	0,1973998	0,1847365	0,2283086	0,2927496	0,1882984	0,2223009	0,3401414	0,1020227	0,1879915	0,1978303	0,1861517	0,1561466	0,1963592	0,1669505	0,2074638	0,135139	0,1717269	0,2574807	0,1864551	0,180192	0,2174841	0,2867464	0,2399863	0,2193773	0,1649824	0,2125291	0,2268746	0,148637	0,2052642	0,1380529	0,263464	0,2231014	0,3297844	0,316463	0,313098	0,2128855	0,2536172	0,1815166	0,222212	0,2140052	0,2671927	0,1697361	0,2068192	0,2079108	1,404707	1,397378	0,2138178	0,1242224	0,2348118	0,3331043	0,2348291	0,237507	0,2653954	0,3480909
21/10/2022 00:10:00	56	0,1251337	0,1624449	0,1732481	0,1215262	1,244847	1,259812	0,183477	0,1721596	0,2124749	0,2698427	0,1759628	0,2073177	0,3167552	0,09597436	0,1751152	0,1840344	0,1715311	0,1447773	0,1818088	0,1555525	0,1934853	0,1265697	0,1593882	0,238279	0,1734016	0,1671329	0,2005748	0,2632813	0,2216093	0,2042419	0,1531806	0,1969994	0,2120924	0,1398113	0,1933254	0,1298075	0,2448774	0,2073398	0,3081107	0,2914637	0,2879087	0,1970732	0,2369578	0,1694892	0,2058341	0,2003984	0,2458459	0,1577898	0,1905293	0,1934266	1,4167	1,390489	0,2004053	0,1164989	0,2198976	0,3110375	0,2163316	0,2187967	0,2457358	0,3205897
21/10/2022 02:10:00	58	0,117218	0,1520156	0,1612942	0,1128986	1,236405	1,253067	0,1703186	0,1596021	0,1988896	0,2485251	0,1636436	0,1938844	0,2938868	0,08966073	0,1626398	0,1708788	0,1618313	0,134888	0,1676092	0,1448572	0,1801411	0,1176792	0,1458023	0,2213088	0,1613654	0,1567425	0,1866882	0,2429534	0,2053286	0,1898628	0,1428027	0,1848587	0,1979033	0,1303897	0,1802668	0,1221272	0,2273091	0,1929719	0,2821767	0,269967	0,2655511	0,1832295	0,2175405	0,1588145	0,1913929	0,1860369	0,2279402	0,1456663	0,1778607	0,1797841	1,425954	1,369544	0,1875309	0,109116	0,205657	0,28764	0,2015328	0,2042186	0,2295555	0,2960711
